,150,220,221,225,226,227,228,229,231,250,251,254,270,271,272,273,274
2016-06-28,1.0,1.212,0.358,1.734,0.782,0.0,0.0,0.0,0.332,0.0,0.003,0.0,0.758,0.0,0.0,0.54,0.006
2016-06-29,0.0,0.72,0.516,0.10400000000000001,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.0,152.0,0.0,0.001,0.5579999999999999,0.0
2016-06-30,0.0,0.618,0.272,1.422,0.552,0.0,0.0,0.0,0.001,0.0,2.0,0.608,0.002,0.37,0.003,0.114,0.267
2016-07-01,0.0,1.1760000000000002,0.264,0.0,0.18,0.0,0.0,0.0,0.39399999999999996,0.0,0.006,0.0,0.33799999999999997,0.0,0.0,5.0,0.222
2016-07-02,0.0,5.08,0.638,1.328,0.81,0.0,1.13,0.0,1.0,0.0,0.003,0.0,0.001,0.0,0.002,0.266,0.532
2016-07-03,1.0,3.264,0.182,1.4580000000000002,1.8119999999999998,0.0,0.07,0.0,0.001,1.508,0.2,0.0,0.001,0.94,0.787,0.36,0.001
2016-07-04,0.0,0.72,0.41600000000000004,0.0,0.574,0.0,0.326,0.0,1.0,0.0,0.19,0.0,0.001,0.0,0.001,0.0,0.001
2016-07-05,0.0,0.006,0.318,0.0,0.674,0.0,0.312,0.0,18.0,0.0,0.146,0.536,0.5760000000000001,0.46,0.001,0.42,1.0
2016-07-06,0.0,0.7240000000000001,0.0,1.0,0.6859999999999999,0.0,0.0,0.0,0.862,0.0,0.3,0.0,0.536,1.162,0.001,0.0,12.0
2016-07-07,0.0,0.892,0.436,0.588,0.0,0.0,0.884,0.0,0.948,0.0,0.005,0.0,0.0,0.0,0.0,5.0,0.001
2016-07-08,0.0,2.0,0.932,0.0,0.654,0.0,0.0,0.0,0.264,0.0,0.3,0.0,0.0,0.37,0.002,0.58,0.0
2016-07-09,0.0,0.6659999999999999,0.254,0.0,0.502,0.268,0.388,0.0,0.001,0.0,0.4,0.518,2.25,0.0,0.001,0.0,0.013
2016-07-10,0.0,1.8940000000000001,0.07,0.0,0.324,0.28800000000000003,0.0,0.0,0.001,0.0,36.0,0.0,0.294,0.0,0.0,0.0,19.0
2016-07-11,0.0,0.774,0.552,1.8780000000000001,0.858,0.218,0.0,0.0,0.34,0.0,2.0,0.0,1396.0,0.0,0.005,15.0,0.066
2016-07-12,0.0,1.91,0.802,0.0,0.44799999999999995,0.0,0.0,0.0,0.001,0.0,0.3,0.536,0.762,0.0,0.001,0.38,2.0
2016-07-13,1.0,1.6019999999999999,0.242,0.002,0.0,0.0,0.0,0.0,0.001,0.0,2.0,0.0,1.875,0.298,0.0,0.0,1.0
2016-07-14,1.0,1.5219999999999998,0.374,1.536,1.548,0.0,0.174,0.0,0.002,0.0,0.228,0.0,0.02,0.0,0.001,0.53,0.0
2016-07-15,0.0,2.552,1.0,1.408,0.626,0.0,0.0,0.0,0.022000000000000002,0.0,6.292,0.0,0.002,0.0,0.002,0.21600000000000003,8.0
